Unnamed: 0,file,emotion,speaker,duration_adjusted
9418,Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M045.wav,hap,7_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M045.wav
9419,Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M046.wav,hap,7_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M046.wav
9420,Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M047.wav,hap,7_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M047.wav
9426,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F005.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F005.wav
9427,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F006.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F006.wav
9428,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F007.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F007.wav
9429,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F008.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F008.wav
9430,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F009.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F009.wav
9432,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F011.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F011.wav
9433,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F012.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F012.wav
9434,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F013.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F013.wav
9435,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F014.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F014.wav
9436,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F015.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F015.wav
9437,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F016.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F016.wav
9438,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F017.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F017.wav
9439,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F018.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F018.wav
9440,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F019.wav,neu,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F019.wav
9443,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F022.wav,hap,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F022.wav
9446,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F025.wav,hap,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F025.wav
9447,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F026.wav,hap,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F026.wav
9448,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F027.wav,hap,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F027.wav
9449,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F028.wav,hap,8_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F028.wav
9450,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M000.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M000.wav
9451,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M001.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M001.wav
9452,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M002.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M002.wav
9453,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M003.wav
9454,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M004.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M004.wav
9455,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M005.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M005.wav
9456,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M006.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M006.wav
9457,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M007.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M007.wav
9458,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M008.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M008.wav
9459,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M009.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M009.wav
9460,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M010.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M010.wav
9461,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M011.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M011.wav
9462,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M012.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M012.wav
9463,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M013.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M013.wav
9464,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M014.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M014.wav
9465,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M015.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M015.wav
9466,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M016.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M016.wav
9467,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M017.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M017.wav
9468,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M018.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M018.wav
9469,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M019.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M019.wav
9470,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M020.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M020.wav
9471,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M021.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M021.wav
9472,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M022.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M022.wav
9473,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M023.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M023.wav
9474,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M024.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M024.wav
9475,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M025.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M025.wav
9476,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M026.wav,hap,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M026.wav
9477,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M027.wav,neu,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M027.wav
9478,Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M028.wav,hap,8_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M028.wav
9479,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F000.wav,sad,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F000.wav
9480,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F001.wav,sad,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F001.wav
9483,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F004.wav,sad,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F004.wav
9484,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F005.wav,sad,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F005.wav
9493,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F014.wav,ang,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F014.wav
9497,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F018.wav,ang,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F018.wav
9500,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F021.wav,ang,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F021.wav
9501,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F022.wav,ang,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F022.wav
9502,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F023.wav,neu,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F023.wav
9503,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F024.wav,neu,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F024.wav
9504,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F025.wav,neu,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F025.wav
9505,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F026.wav,neu,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F026.wav
9511,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F032.wav,ang,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F032.wav
9514,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F035.wav,ang,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F035.wav
9515,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F036.wav,ang,1_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F036.wav
9522,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M004.wav,sad,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M004.wav
9529,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M011.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M011.wav
9531,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M013.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M013.wav
9534,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M016.wav,neu,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M016.wav
9535,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M017.wav,neu,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M017.wav
9538,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M020.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M020.wav
9539,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M021.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M021.wav
9540,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M022.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M022.wav
9541,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M023.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M023.wav
9543,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M025.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M025.wav
9546,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M028.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M028.wav
9550,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M032.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M032.wav
9551,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M033.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M033.wav
9552,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M034.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M034.wav
9553,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M035.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M035.wav
9554,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M036.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M036.wav
9555,Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M037.wav,ang,1_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_M037.wav
9559,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F000.wav,sad,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F000.wav
9581,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F022.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F022.wav
9582,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F023.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F023.wav
9583,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F024.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F024.wav
9585,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F026.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F026.wav
9587,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F028.wav,sad,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F028.wav
9590,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F031.wav,ang,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F031.wav
9592,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F033.wav,ang,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F033.wav
9593,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F034.wav,ang,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F034.wav
9599,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M001.wav,sad,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M001.wav
9600,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M002.wav,sad,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M002.wav
9601,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M003.wav,sad,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M003.wav
9602,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M004.wav,sad,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M004.wav
9603,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M005.wav,sad,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M005.wav
9617,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M019.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M019.wav
9618,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M020.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M020.wav
9620,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M022.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M022.wav
9629,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M031.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M031.wav
9630,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M032.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M032.wav
9631,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M033.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M033.wav
9633,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M035.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M035.wav
9634,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M036.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M036.wav
9638,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M040.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M040.wav
9639,Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M041.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M041.wav
9642,Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F002.wav,neu,2_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F002.wav
9644,Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F004.wav,neu,2_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F004.wav
9645,Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F005.wav,ang,2_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F005.wav
9655,Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F015.wav,ang,2_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F015.wav
9657,Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F017.wav,ang,2_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F017.wav
9658,Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M000.wav,neu,2_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M000.wav
9659,Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M001.wav,neu,2_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M001.wav
